idx,lat,long,sri-dir,sri-lag,sri-scale,weight,lon1,lat1,hit@1
19,0.821616451334803,0.324480031304139,0.0751513217563098,0.0714002925125182,0.0056562515082259,358,18.59133633,47.07515504,1
20,0.8208856730758137,0.0411820807230878,0.0837361112601584,0.0217177922080439,0.0512241223111612,556,2.359559417,47.03328453,1
21,0.845700909242997,0.1314205980438875,0.0778402932558196,0.0526072346412062,0.0166860400212751,919,7.529845609,48.45509283,1
22,0.91782645068984,-0.0014838473744927,0.0302856083478324,0.0470964153057759,0.0286428006479136,487,-0.085018192,52.58758195,1
23,0.8048632815872682,-0.0046050721229781,0.0043797289628792,0.0298227202429942,0.0311370215241245,198,-0.263851197,46.11526912,1
24,0.8542372118146083,0.0495092633716992,0.055697831376688,0.0606623707083258,0.0445345370499443,587,2.836671838,48.94418694,1
25,0.8904210685946113,0.3918133520615453,0.0641926706530044,0.0280974229119491,0.0,180,22.44925143,51.01736922,1
26,0.8548150538525623,0.0739970666431363,0.0203058719962129,0.0641796152858969,0.0275281924324145,859,4.239719615,48.97729485,1
27,0.6531675791487408,-0.0955779140372742,0.0549652721229186,0.0399841775584361,0.0,158,-5.476211089,37.4237456,1
28,0.7737539563429362,0.4575947466429634,0.0731230200927135,0.0532951466836292,0.0075247978683893,266,26.21824771,44.33283608,1
29,0.8455751664734384,0.0697733617898889,0.0508698821574857,0.0836333058672373,0.0482246087104163,690,3.997719153,48.4478883,1
30,0.8465627872106181,0.0740844018891619,0.0531848153348651,0.0909311401022907,0.0363195849946836,744,4.244723556,48.5044748,1
31,0.8401307986220719,0.1881622974958984,0.0469526093875725,0.0212981852703498,0.0274107044859456,704,10.78090551,48.135949,1
32,0.9313600691620862,0.262607372093864,0.0128515327138818,0.0085070301778854,0.0,305,15.04629409,53.36300117,1
33,0.8537256151446772,0.0792971066038574,0.0316706180780758,0.0556799624919245,0.0429918839506147,884,4.543389536,48.91487461,1
34,0.8542649245015373,0.0774913021645204,0.025559199801541,0.0539564535396999,0.0402519601282847,887,4.439924563,48.94577476,1
35,0.8487184028781175,0.2789052285491861,0.0639582729439428,0.0421284842023497,0.0014246503797123,467,15.98009248,48.62798248,1
36,0.8215098331850558,0.3246223368992333,0.0686216234959738,0.0693193621249526,0.0045572265298357,358,18.59948984,47.06904627,1
37,0.8201116774974853,0.3198021640636941,0.0679497419967141,0.0634026788582487,0.0035329238041985,357,18.32331428,46.98893785,1
38,0.7410873914422414,0.4572364907613882,0.0302208820159677,0.0883638541092082,2.866612156394127e-06,208,26.19772116,42.46117978,1
39,0.8209954928575406,0.3247370863634324,0.0687058377888023,0.0647572101426698,0.0103141932098083,357,18.6060645,47.03957674,1
40,0.8460414280415159,0.031819331327602,0.0640102751036313,0.0829146911381702,0.0521847296939477,558,1.823113392,48.47460312,1
41,0.8699568921759576,0.3991358193281649,0.1385625104328331,0.0624642581284571,0.0,150,22.8687979,49.84485828,1
42,0.8509598435407876,0.0749092042812684,0.0257818956862144,0.0802577676349372,0.0457653710704887,810,4.291981252,48.75640757,1
43,0.8517962974717279,0.0773889599318143,0.0318290254173644,0.0678554673207257,0.0371708506596908,845,4.434060785,48.80433285,1
44,0.8489858976243317,0.0465065212768697,0.0602051127410587,0.0698617725211006,0.0485825354749627,553,2.664627389,48.6433088,1
