idx,lat,long,sri-dir,sri-lag,sri-scale,weight,lon1,lat1,hit@1
95,0.2534165012395847,0.6871504603757154,0.0,0.0,0.0,32,39.37082127,14.51969598,1
96,0.5459068272709034,0.5980542432828942,0.0151790868205339,0.0123085130474237,0.0036442595384806,96,34.26598406,31.27815721,1
97,0.5459068272709034,0.5980542432828942,0.0151790868205339,0.0123085130474237,0.0036442595384806,96,34.26598406,31.27815721,1
98,0.5459068272709034,0.5980542432828942,0.0151790868205339,0.0123085130474237,0.0036442595384806,96,34.26598406,31.27815721,1
99,0.5459068272709034,0.5980542432828942,0.0151790868205339,0.0123085130474237,0.0036442595384806,96,34.26598406,31.27815721,1
100,0.5459068272709034,0.5980542432828942,0.0151790868205339,0.0123085130474237,0.0036442595384806,96,34.26598406,31.27815721,1
101,0.5459068272709034,0.5980542432828942,0.0151790868205339,0.0123085130474237,0.0036442595384806,96,34.26598406,31.27815721,1
102,0.5459068272709034,0.5980542432828942,0.0151790868205339,0.0123085130474237,0.0036442595384806,96,34.26598406,31.27815721,0
103,0.5459068272709034,0.5980542432828942,0.0151790868205339,0.0123085130474237,0.0036442595384806,96,34.26598406,31.27815721,0
104,0.5459068272709034,0.5980542432828942,0.0151790868205339,0.0123085130474237,0.0036442595384806,96,34.26598406,31.27815721,0
105,0.5459068272709034,0.5980542432828942,0.0151790868205339,0.0123085130474237,0.0036442595384806,96,34.26598406,31.27815721,1
106,0.5459068272709034,0.5980542432828942,0.0151790868205339,0.0123085130474237,0.0036442595384806,96,34.26598406,31.27815721,0
107,0.5459068272709034,0.5980542432828942,0.0151790868205339,0.0123085130474237,0.0036442595384806,96,34.26598406,31.27815721,1
108,0.5459068272709034,0.5980542432828942,0.0151790868205339,0.0123085130474237,0.0036442595384806,96,34.26598406,31.27815721,1
109,0.5459068272709034,0.5980542432828942,0.0151790868205339,0.0123085130474237,0.0036442595384806,96,34.26598406,31.27815721,1
110,0.5459068272709034,0.5980542432828942,0.0151790868205339,0.0123085130474237,0.0036442595384806,96,34.26598406,31.27815721,1
111,0.5459068272709034,0.5980542432828942,0.0151790868205339,0.0123085130474237,0.0036442595384806,96,34.26598406,31.27815721,1
112,0.546155722392345,0.5980542432828942,0.0028199322494405,0.0123085130474237,0.8731840800419186,96,34.26598406,31.29241785,0
113,0.546155722392345,0.5980542432828942,0.0028199322494405,0.0123085130474237,0.8731840800419186,96,34.26598406,31.29241785,1
114,0.546155722392345,0.5980542432828942,0.0028199322494405,0.0123085130474237,0.8731840800419186,96,34.26598406,31.29241785,0
115,0.546155722392345,0.5980542432828942,0.0028199322494405,0.0123085130474237,0.8731840800419186,96,34.26598406,31.29241785,1
116,0.546155722392345,0.5980542432828942,0.0028199322494405,0.0123085130474237,0.8731840800419186,96,34.26598406,31.29241785,0
117,0.546155722392345,0.5980542432828942,0.0028199322494405,0.0123085130474237,0.8731840800419186,96,34.26598406,31.29241785,1
118,0.546155722392345,0.5980542432828942,0.0028199322494405,0.0123085130474237,0.8731840800419186,96,34.26598406,31.29241785,1
119,0.546155722392345,0.5980542432828942,0.0028199322494405,0.0123085130474237,0.8731840800419186,96,34.26598406,31.29241785,1
120,0.546155722392345,0.5980542432828942,0.0028199322494405,0.0123085130474237,0.8731840800419186,96,34.26598406,31.29241785,0
121,0.546155722392345,0.5980542432828942,0.0028199322494405,0.0123085130474237,0.8731840800419186,96,34.26598406,31.29241785,1
122,0.546155722392345,0.5980542432828942,0.0028199322494405,0.0123085130474237,0.8731840800419186,96,34.26598406,31.29241785,0
123,0.546155722392345,0.5980542432828942,0.0028199322494405,0.0123085130474237,0.8731840800419186,96,34.26598406,31.29241785,0
124,0.546155722392345,0.5980542432828942,0.0028199322494405,0.0123085130474237,0.8731840800419186,96,34.26598406,31.29241785,0
125,0.546155722392345,0.5980542432828942,0.0028199322494405,0.0123085130474237,0.8731840800419186,96,34.26598406,31.29241785,0
126,0.546155722392345,0.5980542432828942,0.0028199322494405,0.0123085130474237,0.8731840800419186,96,34.26598406,31.29241785,1
127,0.546155722392345,0.5980542432828942,0.0028199322494405,0.0123085130474237,0.8731840800419186,96,34.26598406,31.29241785,1
128,0.0777886156341121,0.1107822395810272,0.000622090595837,0.0,0.0,48,6.347354773,4.45695937,0
129,0.0777886156341121,0.1107822395810272,0.000622090595837,0.0,0.0,48,6.347354773,4.45695937,1
130,0.0777886156341121,0.1107822395810272,0.000622090595837,0.0,0.0,48,6.347354773,4.45695937,0
131,0.0777886156341121,0.1107822395810272,0.000622090595837,0.0,0.0,48,6.347354773,4.45695937,1
132,0.0777886156341121,0.1107822395810272,0.000622090595837,0.0,0.0,48,6.347354773,4.45695937,0
133,0.0777886156341121,0.1107822395810272,0.000622090595837,0.0,0.0,48,6.347354773,4.45695937,0
134,0.0777886156341121,0.1107822395810272,0.000622090595837,0.0,0.0,48,6.347354773,4.45695937,0
135,0.0777886156341121,0.1107822395810272,0.000622090595837,0.0,0.0,48,6.347354773,4.45695937,0
136,0.0777886156341121,0.1107822395810272,0.000622090595837,0.0,0.0,48,6.347354773,4.45695937,0
137,0.0777886156341121,0.1107822395810272,0.000622090595837,0.0,0.0,48,6.347354773,4.45695937,0
138,0.0777886156341121,0.1107822395810272,0.000622090595837,0.0,0.0,48,6.347354773,4.45695937,1
139,0.0777886156341121,0.1107822395810272,0.000622090595837,0.0,0.0,48,6.347354773,4.45695937,0
140,0.0777886156341121,0.1107822395810272,0.000622090595837,0.0,0.0,48,6.347354773,4.45695937,0
141,0.0777886156341121,0.1107822395810272,0.000622090595837,0.0,0.0,48,6.347354773,4.45695937,0
142,0.0777886156341121,0.1107822395810272,0.000622090595837,0.0,0.0,48,6.347354773,4.45695937,0
143,0.0777886156341121,0.1107822395810272,0.000622090595837,0.0,0.0,48,6.347354773,4.45695937,1
144,0.2479540561404908,-0.0320785310125737,0.0080079622892069,0.0068431803853194,0.0,96,-1.83796444,14.20672093,0
145,0.2479540561404908,-0.0320785310125737,0.0080079622892069,0.0068431803853194,0.0,96,-1.83796444,14.20672093,1
146,0.2479540561404908,-0.0320785310125737,0.0080079622892069,0.0068431803853194,0.0,96,-1.83796444,14.20672093,0
147,0.2479540561404908,-0.0320785310125737,0.0080079622892069,0.0068431803853194,0.0,96,-1.83796444,14.20672093,0
148,0.2479540561404908,-0.0320785310125737,0.0080079622892069,0.0068431803853194,0.0,96,-1.83796444,14.20672093,0
149,0.2479540561404908,-0.0320785310125737,0.0080079622892069,0.0068431803853194,0.0,96,-1.83796444,14.20672093,1
150,0.2479540561404908,-0.0320785310125737,0.0080079622892069,0.0068431803853194,0.0,96,-1.83796444,14.20672093,0
151,0.2479540561404908,-0.0320785310125737,0.0080079622892069,0.0068431803853194,0.0,96,-1.83796444,14.20672093,0
152,0.2479540561404908,-0.0320785310125737,0.0080079622892069,0.0068431803853194,0.0,96,-1.83796444,14.20672093,0
153,0.2479540561404908,-0.0320785310125737,0.0080079622892069,0.0068431803853194,0.0,96,-1.83796444,14.20672093,0
154,0.2479540561404908,-0.0320785310125737,0.0080079622892069,0.0068431803853194,0.0,96,-1.83796444,14.20672093,0
155,0.2479540561404908,-0.0320785310125737,0.0080079622892069,0.0068431803853194,0.0,96,-1.83796444,14.20672093,0
156,0.2479540561404908,-0.0320785310125737,0.0080079622892069,0.0068431803853194,0.0,96,-1.83796444,14.20672093,0
157,0.2479540561404908,-0.0320785310125737,0.0080079622892069,0.0068431803853194,0.0,96,-1.83796444,14.20672093,1
158,0.2479540561404908,-0.0320785310125737,0.0080079622892069,0.0068431803853194,0.0,96,-1.83796444,14.20672093,0
159,0.2479540561404908,-0.0320785310125737,0.0080079622892069,0.0068431803853194,0.0,96,-1.83796444,14.20672093,0
160,0.3637432236215827,1.6127542034557962,7.721874715641599,0.003845374868007,0.0,112,92.40400925,20.84095154,1
161,0.3637432236215827,1.6127542034557962,7.721874715641599,0.003845374868007,0.0,112,92.40400925,20.84095154,0
162,0.3637432236215827,1.6127542034557962,7.721874715641599,0.003845374868007,0.0,112,92.40400925,20.84095154,1
163,0.3637432236215827,1.6127542034557962,7.721874715641599,0.003845374868007,0.0,112,92.40400925,20.84095154,0
164,0.3637432236215827,1.6127542034557962,7.721874715641599,0.003845374868007,0.0,112,92.40400925,20.84095154,0
165,0.3637432236215827,1.6127542034557962,7.721874715641599,0.003845374868007,0.0,112,92.40400925,20.84095154,0
166,0.3637432236215827,1.6127542034557962,7.721874715641599,0.003845374868007,0.0,112,92.40400925,20.84095154,1
167,0.3637432236215827,1.6127542034557962,7.721874715641599,0.003845374868007,0.0,112,92.40400925,20.84095154,0
168,0.3637432236215827,1.6127542034557962,7.721874715641599,0.003845374868007,0.0,112,92.40400925,20.84095154,0
169,0.3637432236215827,1.6127542034557962,7.721874715641599,0.003845374868007,0.0,112,92.40400925,20.84095154,0
170,0.3637432236215827,1.6127542034557962,7.721874715641599,0.003845374868007,0.0,112,92.40400925,20.84095154,0
171,0.3637432236215827,1.6127542034557962,7.721874715641599,0.003845374868007,0.0,112,92.40400925,20.84095154,0
172,0.3637432236215827,1.6127542034557962,7.721874715641599,0.003845374868007,0.0,112,92.40400925,20.84095154,0
173,0.3637432236215827,1.6127542034557962,7.721874715641599,0.003845374868007,0.0,112,92.40400925,20.84095154,1
174,0.3637432236215827,1.6127542034557962,7.721874715641599,0.003845374868007,0.0,112,92.40400925,20.84095154,0
175,0.3637432236215827,1.6127542034557962,7.721874715641599,0.003845374868007,0.0,112,92.40400925,20.84095154,0
176,0.7303910372743038,2.264126778664037,0.0,0.0,0.0,32,129.7249087,41.84832383,1
177,0.7303910372743038,2.264126778664037,0.0,0.0,0.0,32,129.7249087,41.84832383,1
178,0.7303910372743038,2.264126778664037,0.0,0.0,0.0,32,129.7249087,41.84832383,1
179,0.7303910372743038,2.264126778664037,0.0,0.0,0.0,32,129.7249087,41.84832383,1
180,0.7303910372743038,2.264126778664037,0.0,0.0,0.0,32,129.7249087,41.84832383,0
181,0.7303910372743038,2.264126778664037,0.0,0.0,0.0,32,129.7249087,41.84832383,0
182,0.7303910372743038,2.264126778664037,0.0,0.0,0.0,32,129.7249087,41.84832383,0
183,0.7303910372743038,2.264126778664037,0.0,0.0,0.0,32,129.7249087,41.84832383,0
184,0.7303910372743038,2.264126778664037,0.0,0.0,0.0,32,129.7249087,41.84832383,0
185,0.7303910372743038,2.264126778664037,0.0,0.0,0.0,32,129.7249087,41.84832383,1
186,0.7303910372743038,2.264126778664037,0.0,0.0,0.0,32,129.7249087,41.84832383,1
187,0.7303910372743038,2.264126778664037,0.0,0.0,0.0,32,129.7249087,41.84832383,0
188,0.7303910372743038,2.264126778664037,0.0,0.0,0.0,32,129.7249087,41.84832383,1
189,0.7303910372743038,2.264126778664037,0.0,0.0,0.0,32,129.7249087,41.84832383,1
190,0.7303910372743038,2.264126778664037,0.0,0.0,0.0,32,129.7249087,41.84832383,0
191,0.7303910372743038,2.264126778664037,0.0,0.0,0.0,32,129.7249087,41.84832383,1
192,0.6498367678460264,1.383989454439558,0.0,11.957101162674377,11.957101162674377,48,79.29675463,37.23290417,1
193,0.6498367678460264,1.383989454439558,0.0,11.957101162674377,11.957101162674377,48,79.29675463,37.23290417,0
194,0.6498367678460264,1.383989454439558,0.0,11.957101162674377,11.957101162674377,48,79.29675463,37.23290417,0
195,0.6498367678460264,1.383989454439558,0.0,11.957101162674377,11.957101162674377,48,79.29675463,37.23290417,1
196,0.6498367678460264,1.383989454439558,0.0,11.957101162674377,11.957101162674377,48,79.29675463,37.23290417,1
197,0.6498367678460264,1.383989454439558,0.0,11.957101162674377,11.957101162674377,48,79.29675463,37.23290417,0
198,0.6498367678460264,1.383989454439558,0.0,11.957101162674377,11.957101162674377,48,79.29675463,37.23290417,0
199,0.6498367678460264,1.383989454439558,0.0,11.957101162674377,11.957101162674377,48,79.29675463,37.23290417,1
200,0.6498367678460264,1.383989454439558,0.0,11.957101162674377,11.957101162674377,48,79.29675463,37.23290417,0
201,0.6498367678460264,1.383989454439558,0.0,11.957101162674377,11.957101162674377,48,79.29675463,37.23290417,1
202,0.6498367678460264,1.383989454439558,0.0,11.957101162674377,11.957101162674377,48,79.29675463,37.23290417,0
203,0.6498367678460264,1.383989454439558,0.0,11.957101162674377,11.957101162674377,48,79.29675463,37.23290417,1
204,0.6498367678460264,1.383989454439558,0.0,11.957101162674377,11.957101162674377,48,79.29675463,37.23290417,0
205,0.6498367678460264,1.383989454439558,0.0,11.957101162674377,11.957101162674377,48,79.29675463,37.23290417,0
206,0.6498367678460264,1.383989454439558,0.0,11.957101162674377,11.957101162674377,48,79.29675463,37.23290417,1
207,0.6498367678460264,1.383989454439558,0.0,11.957101162674377,11.957101162674377,48,79.29675463,37.23290417,0
208,0.6498367678460264,1.384300433016888,0.001350176044691,11.957101162674377,0.0,48,79.31457239,37.23290417,0
209,0.6498367678460264,1.384300433016888,0.001350176044691,11.957101162674377,0.0,48,79.31457239,37.23290417,0
210,0.6498367678460264,1.384300433016888,0.001350176044691,11.957101162674377,0.0,48,79.31457239,37.23290417,1
211,0.6498367678460264,1.384300433016888,0.001350176044691,11.957101162674377,0.0,48,79.31457239,37.23290417,0
212,0.6498367678460264,1.384300433016888,0.001350176044691,11.957101162674377,0.0,48,79.31457239,37.23290417,0
213,0.6498367678460264,1.384300433016888,0.001350176044691,11.957101162674377,0.0,48,79.31457239,37.23290417,1
214,0.6498367678460264,1.384300433016888,0.001350176044691,11.957101162674377,0.0,48,79.31457239,37.23290417,0
215,0.6498367678460264,1.384300433016888,0.001350176044691,11.957101162674377,0.0,48,79.31457239,37.23290417,1
216,0.6498367678460264,1.384300433016888,0.001350176044691,11.957101162674377,0.0,48,79.31457239,37.23290417,0
217,0.6498367678460264,1.384300433016888,0.001350176044691,11.957101162674377,0.0,48,79.31457239,37.23290417,1
218,0.6498367678460264,1.384300433016888,0.001350176044691,11.957101162674377,0.0,48,79.31457239,37.23290417,0
219,0.6498367678460264,1.384300433016888,0.001350176044691,11.957101162674377,0.0,48,79.31457239,37.23290417,0
220,0.6498367678460264,1.384300433016888,0.001350176044691,11.957101162674377,0.0,48,79.31457239,37.23290417,0
221,0.6498367678460264,1.384300433016888,0.001350176044691,11.957101162674377,0.0,48,79.31457239,37.23290417,0
222,0.6498367678460264,1.384300433016888,0.001350176044691,11.957101162674377,0.0,48,79.31457239,37.23290417,1
223,0.6498367678460264,1.384300433016888,0.001350176044691,11.957101162674377,0.0,48,79.31457239,37.23290417,0
224,0.3698508499244956,1.6084952300711284,7.715212281229573,5.143474854153049,0.0,112,92.15998805,21.19089275,0
225,0.3698508499244956,1.6084952300711284,7.715212281229573,5.143474854153049,0.0,112,92.15998805,21.19089275,1
226,0.3698508499244956,1.6084952300711284,7.715212281229573,5.143474854153049,0.0,112,92.15998805,21.19089275,0
227,0.3698508499244956,1.6084952300711284,7.715212281229573,5.143474854153049,0.0,112,92.15998805,21.19089275,1
228,0.3698508499244956,1.6084952300711284,7.715212281229573,5.143474854153049,0.0,112,92.15998805,21.19089275,0
229,0.3698508499244956,1.6084952300711284,7.715212281229573,5.143474854153049,0.0,112,92.15998805,21.19089275,1
230,0.3698508499244956,1.6084952300711284,7.715212281229573,5.143474854153049,0.0,112,92.15998805,21.19089275,0
231,0.3698508499244956,1.6084952300711284,7.715212281229573,5.143474854153049,0.0,112,92.15998805,21.19089275,0
232,0.3698508499244956,1.6084952300711284,7.715212281229573,5.143474854153049,0.0,112,92.15998805,21.19089275,0
233,0.3698508499244956,1.6084952300711284,7.715212281229573,5.143474854153049,0.0,112,92.15998805,21.19089275,1
234,0.3698508499244956,1.6084952300711284,7.715212281229573,5.143474854153049,0.0,112,92.15998805,21.19089275,1
235,0.3698508499244956,1.6084952300711284,7.715212281229573,5.143474854153049,0.0,112,92.15998805,21.19089275,0
236,0.3698508499244956,1.6084952300711284,7.715212281229573,5.143474854153049,0.0,112,92.15998805,21.19089275,1
237,0.3698508499244956,1.6084952300711284,7.715212281229573,5.143474854153049,0.0,112,92.15998805,21.19089275,1
238,0.3698508499244956,1.6084952300711284,7.715212281229573,5.143474854153049,0.0,112,92.15998805,21.19089275,0
239,0.3698508499244956,1.6084952300711284,7.715212281229573,5.143474854153049,0.0,112,92.15998805,21.19089275,0
240,-0.2108926127314671,0.7067223457664004,-1.9999998379804968e-08,0.0,0.0,32,40.4922077,-12.08325664,1
241,-0.2108926127314671,0.7067223457664004,-1.9999998379804968e-08,0.0,0.0,32,40.4922077,-12.08325664,1
242,-0.2108926127314671,0.7067223457664004,-1.9999998379804968e-08,0.0,0.0,32,40.4922077,-12.08325664,1
243,-0.2108926127314671,0.7067223457664004,-1.9999998379804968e-08,0.0,0.0,32,40.4922077,-12.08325664,1
244,-0.2108926127314671,0.7067223457664004,-1.9999998379804968e-08,0.0,0.0,32,40.4922077,-12.08325664,0
245,-0.2108926127314671,0.7067223457664004,-1.9999998379804968e-08,0.0,0.0,32,40.4922077,-12.08325664,1
246,-0.2108926127314671,0.7067223457664004,-1.9999998379804968e-08,0.0,0.0,32,40.4922077,-12.08325664,1
247,-0.2108926127314671,0.7067223457664004,-1.9999998379804968e-08,0.0,0.0,32,40.4922077,-12.08325664,0
248,-0.2108926127314671,0.7067223457664004,-1.9999998379804968e-08,0.0,0.0,32,40.4922077,-12.08325664,1
249,-0.2108926127314671,0.7067223457664004,-1.9999998379804968e-08,0.0,0.0,32,40.4922077,-12.08325664,1
250,-0.2108926127314671,0.7067223457664004,-1.9999998379804968e-08,0.0,0.0,32,40.4922077,-12.08325664,0
251,-0.2108926127314671,0.7067223457664004,-1.9999998379804968e-08,0.0,0.0,32,40.4922077,-12.08325664,0
252,-0.2108926127314671,0.7067223457664004,-1.9999998379804968e-08,0.0,0.0,32,40.4922077,-12.08325664,0
253,-0.2108926127314671,0.7067223457664004,-1.9999998379804968e-08,0.0,0.0,32,40.4922077,-12.08325664,0
