idx,lat,long,pnp_ssi,rp_ssi,weight
0,0.2295962287588102,1.847666452916104,589.4617838064756,8.204257895582092,100
1,0.2295962287588102,1.847666452916104,589.4617838064756,8.204257895582092,100
2,0.2295962287588102,1.847666452916104,589.4617838064756,8.204257895582092,100
3,0.2295962287588102,1.847666452916104,589.4617838064756,8.204257895582092,100
4,0.2295962287588102,1.847666452916104,589.4617838064756,8.204257895582092,100
5,0.2295962287588102,1.847666452916104,589.4617838064756,8.204257895582092,100
6,0.2295962287588102,1.847666452916104,589.4617838064756,8.204257895582092,100
7,0.2295962287588102,1.847666452916104,589.4617838064756,8.204257895582092,100
8,0.2295962287588102,1.847666452916104,589.4617838064756,8.204257895582092,100
9,0.2295962287588102,1.847666452916104,589.4617838064756,8.204257895582092,100
10,0.2295962287588102,1.847666452916104,589.4617838064756,8.204257895582092,100
11,0.2295962287588102,1.847666452916104,589.4617838064756,8.204257895582092,100
12,0.2295962287588102,1.847666452916104,589.4617838064756,8.204257895582092,100
13,0.2295962287588102,1.847666452916104,589.4617838064756,8.204257895582092,100
14,0.2295962287588102,1.847666452916104,589.4617838064756,8.204257895582092,100
15,0.2295962287588102,1.847666452916104,589.4617838064756,8.204257895582092,100
16,0.230095109657943,1.8479210039515197,589.4617838064756,3.423842086189422,100
17,0.230095109657943,1.8479210039515197,589.4617838064756,3.423842086189422,100
18,0.230095109657943,1.8479210039515197,589.4617838064756,3.423842086189422,100
19,0.230095109657943,1.8479210039515197,589.4617838064756,3.423842086189422,100
20,0.230095109657943,1.8479210039515197,589.4617838064756,3.423842086189422,100
21,0.230095109657943,1.8479210039515197,589.4617838064756,3.423842086189422,100
22,0.230095109657943,1.8479210039515197,589.4617838064756,3.423842086189422,100
23,0.230095109657943,1.8479210039515197,589.4617838064756,3.423842086189422,100
24,0.230095109657943,1.8479210039515197,589.4617838064756,3.423842086189422,100
25,0.230095109657943,1.8479210039515197,589.4617838064756,3.423842086189422,100
26,0.230095109657943,1.8479210039515197,589.4617838064756,3.423842086189422,100
27,0.230095109657943,1.8479210039515197,589.4617838064756,3.423842086189422,100
28,0.230095109657943,1.8479210039515197,589.4617838064756,3.423842086189422,100
29,0.230095109657943,1.8479210039515197,589.4617838064756,3.423842086189422,100
30,0.230095109657943,1.8479210039515197,589.4617838064756,3.423842086189422,100
31,0.230095109657943,1.8479210039515197,589.4617838064756,3.423842086189422,100
32,0.5272962619018342,-1.588503846591679,589.4617838064756,3.0775081772105017,100
33,0.5272962619018342,-1.588503846591679,589.4617838064756,3.0775081772105017,100
34,0.5272962619018342,-1.588503846591679,589.4617838064756,3.0775081772105017,100
35,0.5272962619018342,-1.588503846591679,589.4617838064756,3.0775081772105017,100
36,0.5272962619018342,-1.588503846591679,589.4617838064756,3.0775081772105017,100
37,0.5272962619018342,-1.588503846591679,589.4617838064756,3.0775081772105017,100
38,0.5272962619018342,-1.588503846591679,589.4617838064756,3.0775081772105017,100
39,0.5272962619018342,-1.588503846591679,589.4617838064756,3.0775081772105017,100
40,0.5272962619018342,-1.588503846591679,589.4617838064756,3.0775081772105017,100
41,0.5272962619018342,-1.588503846591679,589.4617838064756,3.0775081772105017,100
42,0.5272962619018342,-1.588503846591679,589.4617838064756,3.0775081772105017,100
43,0.5272962619018342,-1.588503846591679,589.4617838064756,3.0775081772105017,100
44,0.5272962619018342,-1.588503846591679,589.4617838064756,3.0775081772105017,100
45,0.5272962619018342,-1.588503846591679,589.4617838064756,3.0775081772105017,100
46,0.5272962619018342,-1.588503846591679,589.4617838064756,3.0775081772105017,100
47,0.5272962619018342,-1.588503846591679,589.4617838064756,3.0775081772105017,100
48,0.258135107257298,0.753030942360224,589.4617838064756,8.210300629978555,100
49,0.258135107257298,0.753030942360224,589.4617838064756,8.210300629978555,100
50,0.258135107257298,0.753030942360224,589.4617838064756,8.210300629978555,100
51,0.258135107257298,0.753030942360224,589.4617838064756,8.210300629978555,100
52,0.258135107257298,0.753030942360224,589.4617838064756,8.210300629978555,100
53,0.258135107257298,0.753030942360224,589.4617838064756,8.210300629978555,100
54,0.258135107257298,0.753030942360224,589.4617838064756,8.210300629978555,100
55,0.258135107257298,0.753030942360224,589.4617838064756,8.210300629978555,100
56,0.258135107257298,0.753030942360224,589.4617838064756,8.210300629978555,100
57,0.258135107257298,0.753030942360224,589.4617838064756,8.210300629978555,100
58,0.258135107257298,0.753030942360224,589.4617838064756,8.210300629978555,100
59,0.258135107257298,0.753030942360224,589.4617838064756,8.210300629978555,100
60,0.258135107257298,0.753030942360224,589.4617838064756,8.210300629978555,100
61,0.258135107257298,0.753030942360224,589.4617838064756,8.210300629978555,100
62,0.258135107257298,0.753030942360224,589.4617838064756,8.210300629978555,100
63,0.258135107257298,0.753030942360224,589.4617838064756,8.210300629978555,100
64,0.10790760388534931,-1.0726253024617207,589.4617838064756,3.240203623886602,100
65,0.10790760388534931,-1.0726253024617207,589.4617838064756,3.240203623886602,100
66,0.10790760388534931,-1.0726253024617207,589.4617838064756,3.240203623886602,100
67,0.10790760388534931,-1.0726253024617207,589.4617838064756,3.240203623886602,100
68,0.10790760388534931,-1.0726253024617207,589.4617838064756,3.240203623886602,100
69,0.10790760388534931,-1.0726253024617207,589.4617838064756,3.240203623886602,100
70,0.10790760388534931,-1.0726253024617207,589.4617838064756,3.240203623886602,100
71,0.10790760388534931,-1.0726253024617207,589.4617838064756,3.240203623886602,100
72,0.10790760388534931,-1.0726253024617207,589.4617838064756,3.240203623886602,100
73,0.10790760388534931,-1.0726253024617207,589.4617838064756,3.240203623886602,100
74,0.10790760388534931,-1.0726253024617207,589.4617838064756,3.240203623886602,100
75,0.10790760388534931,-1.0726253024617207,589.4617838064756,3.240203623886602,100
76,0.10790760388534931,-1.0726253024617207,589.4617838064756,3.240203623886602,100
77,0.10790760388534931,-1.0726253024617207,589.4617838064756,3.240203623886602,100
78,0.10790760388534931,-1.0726253024617207,589.4617838064756,3.240203623886602,100
79,0.10790760388534931,-1.0726253024617207,589.4617838064756,3.240203623886602,100
80,0.2534165012395847,0.6871504603757154,589.4617838064756,27.497444501880203,100
81,0.2534165012395847,0.6871504603757154,589.4617838064756,27.497444501880203,100
82,0.2534165012395847,0.6871504603757154,589.4617838064756,27.497444501880203,100
83,0.2534165012395847,0.6871504603757154,589.4617838064756,27.497444501880203,100
84,0.2534165012395847,0.6871504603757154,589.4617838064756,27.497444501880203,100
85,0.2534165012395847,0.6871504603757154,589.4617838064756,27.497444501880203,100
86,0.2534165012395847,0.6871504603757154,589.4617838064756,27.497444501880203,100
87,0.2534165012395847,0.6871504603757154,589.4617838064756,27.497444501880203,100
88,0.2534165012395847,0.6871504603757154,589.4617838064756,27.497444501880203,100
89,0.2534165012395847,0.6871504603757154,589.4617838064756,27.497444501880203,100
90,0.2534165012395847,0.6871504603757154,589.4617838064756,27.497444501880203,100
91,0.2534165012395847,0.6871504603757154,589.4617838064756,27.497444501880203,100
92,0.2534165012395847,0.6871504603757154,589.4617838064756,27.497444501880203,100
93,0.2534165012395847,0.6871504603757154,589.4617838064756,27.497444501880203,100
94,0.2534165012395847,0.6871504603757154,589.4617838064756,27.497444501880203,100
95,0.2534165012395847,0.6871504603757154,589.4617838064756,27.497444501880203,100
96,0.5459068272709034,0.5980542432828942,589.4617838064756,17.278315469234954,100
97,0.5459068272709034,0.5980542432828942,589.4617838064756,17.278315469234954,100
98,0.5459068272709034,0.5980542432828942,589.4617838064756,17.278315469234954,100
99,0.5459068272709034,0.5980542432828942,589.4617838064756,17.278315469234954,100
100,0.5459068272709034,0.5980542432828942,589.4617838064756,17.278315469234954,100
101,0.5459068272709034,0.5980542432828942,589.4617838064756,17.278315469234954,100
102,0.5459068272709034,0.5980542432828942,589.4617838064756,17.278315469234954,100
103,0.5459068272709034,0.5980542432828942,589.4617838064756,17.278315469234954,100
104,0.5459068272709034,0.5980542432828942,589.4617838064756,17.278315469234954,100
105,0.5459068272709034,0.5980542432828942,589.4617838064756,17.278315469234954,100
106,0.5459068272709034,0.5980542432828942,589.4617838064756,17.278315469234954,100
107,0.5459068272709034,0.5980542432828942,589.4617838064756,17.278315469234954,100
108,0.5459068272709034,0.5980542432828942,589.4617838064756,17.278315469234954,100
109,0.5459068272709034,0.5980542432828942,589.4617838064756,17.278315469234954,100
110,0.5459068272709034,0.5980542432828942,589.4617838064756,17.278315469234954,100
111,0.5459068272709034,0.5980542432828942,589.4617838064756,17.278315469234954,100
112,0.546155722392345,0.5980542432828942,589.4617838064756,10.849207119249268,100
113,0.546155722392345,0.5980542432828942,589.4617838064756,10.849207119249268,100
114,0.546155722392345,0.5980542432828942,589.4617838064756,10.849207119249268,100
115,0.546155722392345,0.5980542432828942,589.4617838064756,10.849207119249268,100
116,0.546155722392345,0.5980542432828942,589.4617838064756,10.849207119249268,100
117,0.546155722392345,0.5980542432828942,589.4617838064756,10.849207119249268,100
118,0.546155722392345,0.5980542432828942,589.4617838064756,10.849207119249268,100
119,0.546155722392345,0.5980542432828942,589.4617838064756,10.849207119249268,100
120,0.546155722392345,0.5980542432828942,589.4617838064756,10.849207119249268,100
121,0.546155722392345,0.5980542432828942,589.4617838064756,10.849207119249268,100
122,0.546155722392345,0.5980542432828942,589.4617838064756,10.849207119249268,100
123,0.546155722392345,0.5980542432828942,589.4617838064756,10.849207119249268,100
124,0.546155722392345,0.5980542432828942,589.4617838064756,10.849207119249268,100
125,0.546155722392345,0.5980542432828942,589.4617838064756,10.849207119249268,100
126,0.546155722392345,0.5980542432828942,589.4617838064756,10.849207119249268,100
127,0.546155722392345,0.5980542432828942,589.4617838064756,10.849207119249268,100
128,0.07778861563411218,0.11078223958102727,589.4617838064756,9.059870796358258,100
129,0.07778861563411218,0.11078223958102727,589.4617838064756,9.059870796358258,100
130,0.07778861563411218,0.11078223958102727,589.4617838064756,9.059870796358258,100
131,0.07778861563411218,0.11078223958102727,589.4617838064756,9.059870796358258,100
132,0.07778861563411218,0.11078223958102727,589.4617838064756,9.059870796358258,100
133,0.07778861563411218,0.11078223958102727,589.4617838064756,9.059870796358258,100
134,0.07778861563411218,0.11078223958102727,589.4617838064756,9.059870796358258,100
135,0.07778861563411218,0.11078223958102727,589.4617838064756,9.059870796358258,100
136,0.07778861563411218,0.11078223958102727,589.4617838064756,9.059870796358258,100
137,0.07778861563411218,0.11078223958102727,589.4617838064756,9.059870796358258,100
